recorded_time,temperature,sensor_type
2023-01-27T00:00,-7.353754808573001,UNKNOWN
2023-01-27T00:01,-7.353754808573001,UNKNOWN
2023-01-27T00:02,-7.153754808573002,UNKNOWN
2023-01-27T00:03,-7.153754808573002,UNKNOWN
2023-01-27T00:04,-7.053754808573,UNKNOWN
2023-01-27T00:05,-6.953754808573002,UNKNOWN
2023-01-27T00:06,-6.853754808573001,UNKNOWN
2023-01-27T00:07,-6.7537548085729995,UNKNOWN
2023-01-27T00:08,-6.653754808573002,UNKNOWN
2023-01-27T00:09,-6.853754808573001,UNKNOWN
2023-01-27T00:10,-7.2537548085729995,UNKNOWN
2023-01-27T00:11,-7.653754808573002,UNKNOWN
2023-01-27T00:12,-8.053754808573,UNKNOWN
2023-01-27T00:13,-8.253754808573,UNKNOWN
2023-01-27T00:14,-8.353754808573001,UNKNOWN
2023-01-27T00:15,-8.253754808573,UNKNOWN
2023-01-27T00:16,-8.053754808573,UNKNOWN
2023-01-27T00:17,-8.053754808573,UNKNOWN
2023-01-27T00:18,-8.053754808573,UNKNOWN
2023-01-27T00:19,-7.953754808573002,UNKNOWN
2023-01-27T00:20,-7.853754808573001,UNKNOWN
2023-01-27T00:21,-7.853754808573001,UNKNOWN
2023-01-27T00:22,-7.653754808573002,UNKNOWN
2023-01-27T00:23,-7.553754808573,UNKNOWN
2023-01-27T00:24,-7.353754808573001,UNKNOWN
2023-01-27T00:25,-7.153754808573002,UNKNOWN
2023-01-27T00:26,-6.853754808573001,UNKNOWN
2023-01-27T00:27,-6.7537548085729995,UNKNOWN
2023-01-27T00:28,-6.653754808573002,UNKNOWN
2023-01-27T00:29,-6.453754808573002,UNKNOWN
2023-01-27T00:30,-6.053754808573,UNKNOWN
2023-01-27T00:31,-5.853754808573001,UNKNOWN
2023-01-27T00:32,-5.553754808573,UNKNOWN
2023-01-27T00:33,-5.353754808573001,UNKNOWN
2023-01-27T00:34,-5.153754808573002,UNKNOWN
2023-01-27T00:35,-4.953754808573002,UNKNOWN
2023-01-27T00:36,-4.7537548085729995,UNKNOWN
2023-01-27T00:37,-4.7537548085729995,UNKNOWN
2023-01-27T00:38,-4.453754808573002,UNKNOWN
2023-01-27T00:39,-4.453754808573002,UNKNOWN
2023-01-27T00:40,-4.353754808573001,UNKNOWN
2023-01-27T00:41,-4.353754808573001,UNKNOWN
2023-01-27T00:42,-4.353754808573001,UNKNOWN
2023-01-27T00:43,-4.2537548085729995,UNKNOWN
2023-01-27T00:44,-4.153754808573002,UNKNOWN
2023-01-27T00:45,-4.153754808573002,UNKNOWN
2023-01-27T00:46,-4.053754808573,UNKNOWN
2023-01-27T00:47,-4.153754808573002,UNKNOWN
2023-01-27T00:48,-3.9537548085730023,UNKNOWN
2023-01-27T00:49,-4.053754808573,UNKNOWN
2023-01-27T00:50,-4.153754808573002,UNKNOWN
2023-01-27T00:51,-4.053754808573,UNKNOWN
2023-01-27T00:52,-3.853754808573001,UNKNOWN
2023-01-27T00:53,-3.6537548085730016,UNKNOWN
2023-01-27T00:54,-3.353754808573001,UNKNOWN
2023-01-27T00:55,-3.553754808573,UNKNOWN
2023-01-27T00:56,-3.6537548085730016,UNKNOWN
2023-01-27T00:57,-3.7537548085729995,UNKNOWN
2023-01-27T00:58,-3.9537548085730023,UNKNOWN
2023-01-27T00:59,-4.053754808573,UNKNOWN
