recorded_time,temperature,sensor_type
2023-02-02T00:00,-5.075253184190352,UNKNOWN
2023-02-02T00:01,-5.075253184190352,UNKNOWN
2023-02-02T00:02,-5.075253184190352,UNKNOWN
2023-02-02T00:03,-5.175253184190353,UNKNOWN
2023-02-02T00:04,-5.175253184190353,UNKNOWN
2023-02-02T00:05,-5.275253184190355,UNKNOWN
2023-02-02T00:06,-5.375253184190353,UNKNOWN
2023-02-02T00:07,-5.375253184190353,UNKNOWN
2023-02-02T00:08,-5.475253184190354,UNKNOWN
2023-02-02T00:09,-5.475253184190354,UNKNOWN
2023-02-02T00:10,-5.475253184190354,UNKNOWN
2023-02-02T00:11,-5.475253184190354,UNKNOWN
2023-02-02T00:12,-5.575253184190352,UNKNOWN
2023-02-02T00:13,-5.575253184190352,UNKNOWN
2023-02-02T00:14,-5.575253184190352,UNKNOWN
2023-02-02T00:15,-5.575253184190352,UNKNOWN
2023-02-02T00:16,-5.575253184190352,UNKNOWN
2023-02-02T00:17,-5.475253184190354,UNKNOWN
2023-02-02T00:18,-5.475253184190354,UNKNOWN
2023-02-02T00:19,-5.575253184190352,UNKNOWN
2023-02-02T00:20,-5.675253184190353,UNKNOWN
2023-02-02T00:21,-5.675253184190353,UNKNOWN
2023-02-02T00:22,-5.675253184190353,UNKNOWN
2023-02-02T00:23,-5.575253184190352,UNKNOWN
2023-02-02T00:24,-5.575253184190352,UNKNOWN
2023-02-02T00:25,-5.675253184190353,UNKNOWN
2023-02-02T00:26,-5.875253184190353,UNKNOWN
2023-02-02T00:27,-5.875253184190353,UNKNOWN
2023-02-02T00:28,-5.875253184190353,UNKNOWN
2023-02-02T00:29,-5.975253184190354,UNKNOWN
2023-02-02T00:30,-5.975253184190354,UNKNOWN
2023-02-02T00:31,-6.075253184190352,UNKNOWN
2023-02-02T00:32,-6.075253184190352,UNKNOWN
2023-02-02T00:33,-6.075253184190352,UNKNOWN
2023-02-02T00:34,-6.175253184190353,UNKNOWN
2023-02-02T00:35,-6.275253184190355,UNKNOWN
2023-02-02T00:36,-6.175253184190353,UNKNOWN
2023-02-02T00:37,-6.275253184190355,UNKNOWN
2023-02-02T00:38,-6.175253184190353,UNKNOWN
2023-02-02T00:39,-6.275253184190355,UNKNOWN
2023-02-02T00:40,-6.275253184190355,UNKNOWN
2023-02-02T00:41,-6.175253184190353,UNKNOWN
2023-02-02T00:42,-6.275253184190355,UNKNOWN
2023-02-02T00:43,-6.275253184190355,UNKNOWN
2023-02-02T00:44,-6.275253184190355,UNKNOWN
2023-02-02T00:45,-6.175253184190353,UNKNOWN
2023-02-02T00:46,-6.275253184190355,UNKNOWN
2023-02-02T00:47,-6.275253184190355,UNKNOWN
2023-02-02T00:48,-6.375253184190353,UNKNOWN
2023-02-02T00:49,-6.475253184190354,UNKNOWN
2023-02-02T00:50,-6.475253184190354,UNKNOWN
2023-02-02T00:51,-6.575253184190352,UNKNOWN
2023-02-02T00:52,-6.475253184190354,UNKNOWN
2023-02-02T00:53,-6.275253184190355,UNKNOWN
2023-02-02T00:54,-6.275253184190355,UNKNOWN
2023-02-02T00:55,-6.275253184190355,UNKNOWN
2023-02-02T00:56,-6.375253184190353,UNKNOWN
2023-02-02T00:57,-6.375253184190353,UNKNOWN
2023-02-02T00:58,-6.275253184190355,UNKNOWN
2023-02-02T00:59,-6.375253184190353,UNKNOWN
2023-02-02T01:00,-6.475253184190354,UNKNOWN
2023-02-02T01:01,-6.375253184190353,UNKNOWN
2023-02-02T01:02,-6.475253184190354,UNKNOWN
2023-02-02T01:03,-6.475253184190354,UNKNOWN
2023-02-02T01:04,-6.475253184190354,UNKNOWN
2023-02-02T01:05,-6.475253184190354,UNKNOWN
2023-02-02T01:06,-6.575253184190352,UNKNOWN
2023-02-02T01:07,-6.675253184190353,UNKNOWN
2023-02-02T01:08,-6.675253184190353,UNKNOWN
2023-02-02T01:09,-6.475253184190354,UNKNOWN
2023-02-02T01:10,-6.575253184190352,UNKNOWN
2023-02-02T01:11,-6.775253184190355,UNKNOWN
2023-02-02T01:12,-7.175253184190353,UNKNOWN
2023-02-02T01:13,-7.375253184190353,UNKNOWN
2023-02-02T01:14,-7.475253184190354,UNKNOWN
2023-02-02T01:15,-7.575253184190352,UNKNOWN
2023-02-02T01:16,-7.575253184190352,UNKNOWN
2023-02-02T01:17,-7.475253184190354,UNKNOWN
