recorded_time,temperature,sensor_type
2023-01-25T00:00,1.5177747434624322,UNKNOWN
2023-01-25T00:01,1.6177747434624337,UNKNOWN
2023-01-25T00:02,1.717774743462428,UNKNOWN
2023-01-25T00:03,1.5177747434624322,UNKNOWN
2023-01-25T00:04,1.217774743462428,UNKNOWN
2023-01-25T00:05,0.717774743462428,UNKNOWN
2023-01-25T00:06,0.3177747434624294,UNKNOWN
2023-01-25T00:07,-0.08222525653756918,UNKNOWN
2023-01-25T00:08,-0.48222525653756776,UNKNOWN
2023-01-25T00:09,-0.8822252565375663,UNKNOWN
2023-01-25T00:10,-1.2822252565375685,UNKNOWN
2023-01-25T00:11,-1.88222525653757,UNKNOWN
2023-01-25T00:12,-2.38222525653757,UNKNOWN
2023-01-25T00:13,-2.4822252565375678,UNKNOWN
2023-01-25T00:14,-2.582225256537569,UNKNOWN
2023-01-25T00:15,-2.582225256537569,UNKNOWN
2023-01-25T00:16,-2.582225256537569,UNKNOWN
2023-01-25T00:17,-2.4822252565375678,UNKNOWN
2023-01-25T00:18,-2.582225256537569,UNKNOWN
2023-01-25T00:19,-2.88222525653757,UNKNOWN
2023-01-25T00:20,-3.1822252565375706,UNKNOWN
2023-01-25T00:21,-3.38222525653757,UNKNOWN
2023-01-25T00:22,-3.582225256537569,UNKNOWN
2023-01-25T00:23,-3.6822252565375706,UNKNOWN
2023-01-25T00:24,-3.582225256537569,UNKNOWN
2023-01-25T00:25,-3.582225256537569,UNKNOWN
2023-01-25T00:26,-3.4822252565375678,UNKNOWN
2023-01-25T00:27,-3.4822252565375678,UNKNOWN
2023-01-25T00:28,-3.2822252565375685,UNKNOWN
2023-01-25T00:29,-2.88222525653757,UNKNOWN
2023-01-25T00:30,-2.582225256537569,UNKNOWN
2023-01-25T00:31,-2.4822252565375678,UNKNOWN
2023-01-25T00:32,-2.582225256537569,UNKNOWN
2023-01-25T00:33,-2.38222525653757,UNKNOWN
2023-01-25T00:34,-1.88222525653757,UNKNOWN
2023-01-25T00:35,-1.2822252565375685,UNKNOWN
2023-01-25T00:36,-0.8822252565375663,UNKNOWN
2023-01-25T00:37,-0.48222525653756776,UNKNOWN
2023-01-25T00:38,-0.1822252565375706,UNKNOWN
2023-01-25T00:39,0.11777474346243366,UNKNOWN
2023-01-25T00:40,0.3177747434624294,UNKNOWN
2023-01-25T00:41,0.5177747434624322,UNKNOWN
2023-01-25T00:42,0.717774743462428,UNKNOWN
2023-01-25T00:43,0.9177747434624308,UNKNOWN
2023-01-25T00:44,1.0177747434624322,UNKNOWN
2023-01-25T00:45,1.217774743462428,UNKNOWN
2023-01-25T00:46,1.4177747434624308,UNKNOWN
2023-01-25T00:47,1.5177747434624322,UNKNOWN
2023-01-25T00:48,1.6177747434624337,UNKNOWN
2023-01-25T00:49,1.717774743462428,UNKNOWN
2023-01-25T00:50,1.8177747434624294,UNKNOWN
2023-01-25T00:51,2.0177747434624322,UNKNOWN
2023-01-25T00:52,2.1177747434624337,UNKNOWN
2023-01-25T00:53,2.217774743462428,UNKNOWN
2023-01-25T00:54,2.3177747434624294,UNKNOWN
2023-01-25T00:55,2.3177747434624294,UNKNOWN
2023-01-25T00:56,2.417774743462431,UNKNOWN
2023-01-25T00:57,2.417774743462431,UNKNOWN
2023-01-25T00:58,2.5177747434624322,UNKNOWN
2023-01-25T00:59,2.5177747434624322,UNKNOWN
2023-01-25T01:00,2.6177747434624337,UNKNOWN
2023-01-25T01:01,2.717774743462428,UNKNOWN
2023-01-25T01:02,2.717774743462428,UNKNOWN
2023-01-25T01:03,2.717774743462428,UNKNOWN
2023-01-25T01:04,2.717774743462428,UNKNOWN
2023-01-25T01:05,2.8177747434624294,UNKNOWN
2023-01-25T01:06,2.8177747434624294,UNKNOWN
2023-01-25T01:07,2.8177747434624294,UNKNOWN
2023-01-25T01:08,2.8177747434624294,UNKNOWN
2023-01-25T01:09,2.8177747434624294,UNKNOWN
2023-01-25T01:10,2.8177747434624294,UNKNOWN
2023-01-25T01:11,2.8177747434624294,UNKNOWN
2023-01-25T01:12,2.8177747434624294,UNKNOWN
2023-01-25T01:13,2.917774743462431,UNKNOWN
2023-01-25T01:14,2.917774743462431,UNKNOWN
2023-01-25T01:15,2.917774743462431,UNKNOWN
2023-01-25T01:16,2.917774743462431,UNKNOWN
2023-01-25T01:17,2.917774743462431,UNKNOWN
2023-01-25T01:18,2.917774743462431,UNKNOWN
2023-01-25T01:19,2.917774743462431,UNKNOWN
2023-01-25T01:20,2.917774743462431,UNKNOWN
2023-01-25T01:21,2.917774743462431,UNKNOWN
2023-01-25T01:22,2.917774743462431,UNKNOWN
2023-01-25T01:23,3.0177747434624322,UNKNOWN
2023-01-25T01:24,3.0177747434624322,UNKNOWN
2023-01-25T01:25,2.917774743462431,UNKNOWN
2023-01-25T01:26,2.917774743462431,UNKNOWN
2023-01-25T01:27,2.917774743462431,UNKNOWN
2023-01-25T01:28,2.917774743462431,UNKNOWN
2023-01-25T01:29,2.917774743462431,UNKNOWN
2023-01-25T01:30,2.917774743462431,UNKNOWN
2023-01-25T01:31,2.917774743462431,UNKNOWN
2023-01-25T01:32,2.917774743462431,UNKNOWN
2023-01-25T01:33,2.717774743462428,UNKNOWN
2023-01-25T01:34,2.5177747434624322,UNKNOWN
2023-01-25T01:35,2.5177747434624322,UNKNOWN
2023-01-25T01:36,2.5177747434624322,UNKNOWN
2023-01-25T01:37,2.417774743462431,UNKNOWN
2023-01-25T01:38,2.417774743462431,UNKNOWN
2023-01-25T01:39,2.417774743462431,UNKNOWN
2023-01-25T01:40,2.417774743462431,UNKNOWN
2023-01-25T01:41,2.417774743462431,UNKNOWN
2023-01-25T01:42,2.3177747434624294,UNKNOWN
2023-01-25T01:43,2.3177747434624294,UNKNOWN
2023-01-25T01:44,2.3177747434624294,UNKNOWN
2023-01-25T01:45,2.3177747434624294,UNKNOWN
2023-01-25T01:46,2.3177747434624294,UNKNOWN
2023-01-25T01:47,2.3177747434624294,UNKNOWN
2023-01-25T01:48,2.3177747434624294,UNKNOWN
2023-01-25T01:49,2.3177747434624294,UNKNOWN
2023-01-25T01:50,2.3177747434624294,UNKNOWN
2023-01-25T01:51,2.217774743462428,UNKNOWN
2023-01-25T01:52,2.217774743462428,UNKNOWN
2023-01-25T01:53,2.217774743462428,UNKNOWN
2023-01-25T01:54,2.217774743462428,UNKNOWN
2023-01-25T01:55,2.217774743462428,UNKNOWN
2023-01-25T01:56,2.217774743462428,UNKNOWN
2023-01-25T01:57,2.217774743462428,UNKNOWN
2023-01-25T01:58,2.0177747434624322,UNKNOWN
2023-01-25T01:59,1.8177747434624294,UNKNOWN
2023-01-25T02:00,1.5177747434624322,UNKNOWN
2023-01-25T02:01,1.217774743462428,UNKNOWN
2023-01-25T02:02,1.0177747434624322,UNKNOWN
2023-01-25T02:03,1.0177747434624322,UNKNOWN
2023-01-25T02:04,1.1177747434624337,UNKNOWN
2023-01-25T02:05,1.217774743462428,UNKNOWN
2023-01-25T02:06,1.217774743462428,UNKNOWN
2023-01-25T02:07,1.3177747434624294,UNKNOWN
2023-01-25T02:08,1.5177747434624322,UNKNOWN
2023-01-25T02:09,1.5177747434624322,UNKNOWN
2023-01-25T02:10,1.6177747434624337,UNKNOWN
2023-01-25T02:11,1.717774743462428,UNKNOWN
2023-01-25T02:12,1.717774743462428,UNKNOWN
2023-01-25T02:13,1.717774743462428,UNKNOWN
2023-01-25T02:14,1.717774743462428,UNKNOWN
2023-01-25T02:15,1.717774743462428,UNKNOWN
2023-01-25T02:16,1.717774743462428,UNKNOWN
2023-01-25T02:17,1.8177747434624294,UNKNOWN
2023-01-25T02:18,1.8177747434624294,UNKNOWN
2023-01-25T02:19,1.9177747434624308,UNKNOWN
2023-01-25T02:20,1.9177747434624308,UNKNOWN
2023-01-25T02:21,1.9177747434624308,UNKNOWN
2023-01-25T02:22,2.0177747434624322,UNKNOWN
2023-01-25T02:23,2.0177747434624322,UNKNOWN
2023-01-25T02:24,2.0177747434624322,UNKNOWN
2023-01-25T02:25,2.0177747434624322,UNKNOWN
2023-01-25T02:26,2.0177747434624322,UNKNOWN
2023-01-25T02:27,2.0177747434624322,UNKNOWN
