recorded_time,temperature,sensor_type
2023-02-01T00:00,-6.872169811320752,UNKNOWN
2023-02-01T00:01,-6.872169811320752,UNKNOWN
2023-02-01T00:02,-7.072169811320752,UNKNOWN
2023-02-01T00:03,-7.072169811320752,UNKNOWN
2023-02-01T00:04,-7.1721698113207495,UNKNOWN
2023-02-01T00:05,-7.1721698113207495,UNKNOWN
2023-02-01T00:06,-7.272169811320751,UNKNOWN
2023-02-01T00:07,-7.47216981132075,UNKNOWN
2023-02-01T00:08,-7.47216981132075,UNKNOWN
2023-02-01T00:09,-7.47216981132075,UNKNOWN
2023-02-01T00:10,-7.47216981132075,UNKNOWN
2023-02-01T00:11,-7.572169811320752,UNKNOWN
2023-02-01T00:12,-7.572169811320752,UNKNOWN
2023-02-01T00:13,-7.772169811320751,UNKNOWN
2023-02-01T00:14,-7.97216981132075,UNKNOWN
2023-02-01T00:15,-7.97216981132075,UNKNOWN
2023-02-01T00:16,-8.072169811320752,UNKNOWN
2023-02-01T00:17,-8.17216981132075,UNKNOWN
2023-02-01T00:19,-8.17216981132075,UNKNOWN
2023-02-01T00:20,-8.272169811320751,UNKNOWN
2023-02-01T00:24,-8.17216981132075,UNKNOWN
2023-02-01T00:25,-8.17216981132075,UNKNOWN
2023-02-01T00:26,-8.17216981132075,UNKNOWN
2023-02-01T00:27,-8.17216981132075,UNKNOWN
2023-02-01T00:28,-8.072169811320752,UNKNOWN
2023-02-01T00:32,-8.17216981132075,UNKNOWN
2023-02-01T00:33,-7.97216981132075,UNKNOWN
2023-02-01T00:34,-7.872169811320752,UNKNOWN
2023-02-01T00:35,-7.572169811320752,UNKNOWN
2023-02-01T00:36,-7.272169811320751,UNKNOWN
2023-02-01T00:37,-7.072169811320752,UNKNOWN
2023-02-01T00:38,-7.072169811320752,UNKNOWN
2023-02-01T00:39,-6.97216981132075,UNKNOWN
2023-02-01T00:40,-6.97216981132075,UNKNOWN
2023-02-01T00:41,-6.572169811320752,UNKNOWN
2023-02-01T00:42,-6.47216981132075,UNKNOWN
2023-02-01T00:43,-6.47216981132075,UNKNOWN
2023-02-01T00:44,-6.572169811320752,UNKNOWN
2023-02-01T00:45,-6.47216981132075,UNKNOWN
2023-02-01T00:46,-6.372169811320752,UNKNOWN
2023-02-01T00:47,-6.372169811320752,UNKNOWN
2023-02-01T00:48,-6.272169811320751,UNKNOWN
2023-02-01T00:49,-6.1721698113207495,UNKNOWN
2023-02-01T00:50,-6.272169811320751,UNKNOWN
2023-02-01T00:51,-6.1721698113207495,UNKNOWN
2023-02-01T00:52,-6.272169811320751,UNKNOWN
2023-02-01T00:53,-6.372169811320752,UNKNOWN
2023-02-01T00:54,-6.372169811320752,UNKNOWN
2023-02-01T00:55,-6.47216981132075,UNKNOWN
2023-02-01T00:56,-6.47216981132075,UNKNOWN
2023-02-01T00:57,-6.572169811320752,UNKNOWN
2023-02-01T00:58,-6.572169811320752,UNKNOWN
2023-02-01T00:59,-6.572169811320752,UNKNOWN
2023-02-01T01:00,-6.572169811320752,UNKNOWN
2023-02-01T01:01,-6.6721698113207495,UNKNOWN
2023-02-01T01:02,-6.6721698113207495,UNKNOWN
2023-02-01T01:03,-6.6721698113207495,UNKNOWN
2023-02-01T01:04,-6.772169811320751,UNKNOWN
2023-02-01T01:05,-6.97216981132075,UNKNOWN
2023-02-01T01:06,-7.1721698113207495,UNKNOWN
2023-02-01T01:07,-7.1721698113207495,UNKNOWN
2023-02-01T01:08,-7.272169811320751,UNKNOWN
2023-02-01T01:09,-7.372169811320752,UNKNOWN
2023-02-01T01:10,-7.47216981132075,UNKNOWN
2023-02-01T01:11,-7.572169811320752,UNKNOWN
2023-02-01T01:12,-7.572169811320752,UNKNOWN
2023-02-01T01:13,-7.572169811320752,UNKNOWN
2023-02-01T01:14,-7.572169811320752,UNKNOWN
2023-02-01T01:15,-7.6721698113207495,UNKNOWN
2023-02-01T01:16,-7.772169811320751,UNKNOWN
2023-02-01T01:17,-7.6721698113207495,UNKNOWN
2023-02-01T01:18,-7.572169811320752,UNKNOWN
2023-02-01T01:19,-7.6721698113207495,UNKNOWN
2023-02-01T01:20,-7.772169811320751,UNKNOWN
2023-02-01T01:21,-7.772169811320751,UNKNOWN
2023-02-01T01:22,-7.772169811320751,UNKNOWN
2023-02-01T01:23,-7.772169811320751,UNKNOWN
2023-02-01T01:24,-7.97216981132075,UNKNOWN
2023-02-01T01:25,-7.97216981132075,UNKNOWN
2023-02-01T01:26,-7.97216981132075,UNKNOWN
2023-02-01T01:27,-7.97216981132075,UNKNOWN
2023-02-01T01:28,-8.072169811320752,UNKNOWN
2023-02-01T01:29,-8.17216981132075,UNKNOWN
2023-02-01T01:30,-8.17216981132075,UNKNOWN
