recorded_time,temperature,sensor_type
2023-01-26T00:00,-2.0721698113207516,UNKNOWN
2023-01-26T00:01,-1.9721698113207502,UNKNOWN
2023-01-26T00:02,-1.8721698113207523,UNKNOWN
2023-01-26T00:03,-1.772169811320751,UNKNOWN
2023-01-26T00:04,-1.772169811320751,UNKNOWN
2023-01-26T00:05,-1.5721698113207516,UNKNOWN
2023-01-26T00:06,-1.4721698113207502,UNKNOWN
2023-01-26T00:07,-1.3721698113207523,UNKNOWN
2023-01-26T00:08,-1.3721698113207523,UNKNOWN
2023-01-26T00:09,-1.272169811320751,UNKNOWN
2023-01-26T00:10,-1.272169811320751,UNKNOWN
2023-01-26T00:11,-1.4721698113207502,UNKNOWN
2023-01-26T00:12,-1.8721698113207523,UNKNOWN
2023-01-26T00:13,-2.272169811320751,UNKNOWN
2023-01-26T00:14,-2.5721698113207516,UNKNOWN
2023-01-26T00:15,-2.97216981132075,UNKNOWN
2023-01-26T00:16,-3.3721698113207523,UNKNOWN
2023-01-26T00:17,-3.6721698113207495,UNKNOWN
2023-01-26T00:18,-3.5721698113207516,UNKNOWN
2023-01-26T00:19,-3.5721698113207516,UNKNOWN
2023-01-26T00:20,-3.47216981132075,UNKNOWN
2023-01-26T00:21,-3.3721698113207523,UNKNOWN
2023-01-26T00:22,-3.6721698113207495,UNKNOWN
2023-01-26T00:23,-3.8721698113207523,UNKNOWN
2023-01-26T00:24,-4.272169811320751,UNKNOWN
2023-01-26T00:25,-4.272169811320751,UNKNOWN
2023-01-26T00:26,-4.272169811320751,UNKNOWN
2023-01-26T00:27,-4.072169811320752,UNKNOWN
2023-01-26T00:28,-4.072169811320752,UNKNOWN
2023-01-26T00:29,-3.8721698113207523,UNKNOWN
2023-01-26T00:30,-4.072169811320752,UNKNOWN
2023-01-26T00:31,-4.372169811320752,UNKNOWN
2023-01-26T00:32,-4.572169811320752,UNKNOWN
2023-01-26T00:33,-4.6721698113207495,UNKNOWN
2023-01-26T00:34,-4.47216981132075,UNKNOWN
2023-01-26T00:35,-4.97216981132075,UNKNOWN
2023-01-26T00:36,-4.872169811320752,UNKNOWN
2023-01-26T00:37,-4.772169811320751,UNKNOWN
2023-01-26T00:38,-4.772169811320751,UNKNOWN
2023-01-26T00:39,-4.872169811320752,UNKNOWN
2023-01-26T00:40,-5.1721698113207495,UNKNOWN
2023-01-26T00:41,-5.47216981132075,UNKNOWN
2023-01-26T00:42,-5.372169811320752,UNKNOWN
2023-01-26T00:43,-5.372169811320752,UNKNOWN
2023-01-26T00:44,-5.6721698113207495,UNKNOWN
2023-01-26T00:45,-5.872169811320752,UNKNOWN
2023-01-26T00:46,-5.572169811320752,UNKNOWN
2023-01-26T00:47,-5.47216981132075,UNKNOWN
2023-01-26T00:48,-5.47216981132075,UNKNOWN
2023-01-26T00:49,-5.872169811320752,UNKNOWN
2023-01-26T00:50,-5.872169811320752,UNKNOWN
2023-01-26T00:51,-5.97216981132075,UNKNOWN
2023-01-26T00:52,-5.97216981132075,UNKNOWN
2023-01-26T00:53,-6.072169811320752,UNKNOWN
2023-01-26T00:54,-5.872169811320752,UNKNOWN
2023-01-26T00:55,-5.572169811320752,UNKNOWN
2023-01-26T00:56,-5.47216981132075,UNKNOWN
2023-01-26T00:57,-5.6721698113207495,UNKNOWN
2023-01-26T00:58,-5.772169811320751,UNKNOWN
2023-01-26T00:59,-5.6721698113207495,UNKNOWN
2023-01-26T01:00,-5.572169811320752,UNKNOWN
2023-01-26T01:01,-5.47216981132075,UNKNOWN
2023-01-26T01:02,-5.372169811320752,UNKNOWN
2023-01-26T01:03,-5.272169811320751,UNKNOWN
2023-01-26T01:04,-5.072169811320752,UNKNOWN
2023-01-26T01:05,-5.072169811320752,UNKNOWN
2023-01-26T01:06,-5.072169811320752,UNKNOWN
2023-01-26T01:07,-5.1721698113207495,UNKNOWN
2023-01-26T01:08,-5.372169811320752,UNKNOWN
2023-01-26T01:09,-5.47216981132075,UNKNOWN
2023-01-26T01:10,-5.47216981132075,UNKNOWN
2023-01-26T01:11,-5.572169811320752,UNKNOWN
2023-01-26T01:12,-5.6721698113207495,UNKNOWN
2023-01-26T01:13,-5.872169811320752,UNKNOWN
2023-01-26T01:14,-5.97216981132075,UNKNOWN
2023-01-26T01:15,-6.1721698113207495,UNKNOWN
2023-01-26T01:16,-6.1721698113207495,UNKNOWN
2023-01-26T01:17,-6.272169811320751,UNKNOWN
2023-01-26T01:18,-6.372169811320752,UNKNOWN
2023-01-26T01:19,-6.47216981132075,UNKNOWN
2023-01-26T01:20,-6.6721698113207495,UNKNOWN
2023-01-26T01:21,-6.772169811320751,UNKNOWN
2023-01-26T01:22,-6.772169811320751,UNKNOWN
2023-01-26T01:23,-6.6721698113207495,UNKNOWN
2023-01-26T01:24,-6.372169811320752,UNKNOWN
2023-01-26T01:25,-6.072169811320752,UNKNOWN
2023-01-26T01:26,-5.872169811320752,UNKNOWN
2023-01-26T01:27,-5.772169811320751,UNKNOWN
2023-01-26T01:28,-5.6721698113207495,UNKNOWN
2023-01-26T01:29,-5.572169811320752,UNKNOWN
2023-01-26T01:30,-5.47216981132075,UNKNOWN
2023-01-26T01:31,-5.47216981132075,UNKNOWN
2023-01-26T01:32,-5.372169811320752,UNKNOWN
2023-01-26T01:33,-5.272169811320751,UNKNOWN
2023-01-26T01:34,-4.97216981132075,UNKNOWN
2023-01-26T01:35,-4.572169811320752,UNKNOWN
2023-01-26T01:36,-4.1721698113207495,UNKNOWN
2023-01-26T01:37,-3.772169811320751,UNKNOWN
